0.73760 0.16141
0.73577 0.17123
0.72520 0.18688
0.71879 0.20658
0.70944 0.22608
0.69905 0.25266
0.68804 0.28163
0.67529 0.31506
0.66208 0.35354
0.64905 0.39206
0.63492 0.43703
0.61523 0.48389
0.59950 0.52950
0.58524 0.56960
0.56590 0.62120
0.54529 0.66609
0.51757 0.70740
0.49859 0.74538
0.47221 0.77422
0.45436 0.80110
0.43308 0.82024
0.40813 0.83182
0.39807 0.83693
0.37748 0.84102
0.36719 0.82515
0.36351 0.81379
0.35753 0.79285
0.34494 0.77564
0.34512 0.74003
0.34398 0.71976
0.37075 0.68227
0.34583 0.64533
0.35452 0.60903
0.38002 0.57947
0.37060 0.56888
0.34822 0.52886
0.36840 0.49840
0.34551 0.44880
0.33615 0.43585
0.34104 0.40818
0.33425 0.37385
0.35776 0.35614
0.33804 0.31633
0.34514 0.29295
0.33649 0.25968
0.32963 0.22918
0.31937 0.20535
0.31167 0.18389
0.29520 0.17090
0.27758 0.15880
0.25625 0.15213
0.23749 0.15351
0.22190 0.15490
0.20434 0.16361
0.19059 0.17838
0.18103 0.19657
0.17436 0.21812
0.17145 0.24779
0.16830 0.27609
0.16563 0.30801
0.16874 0.35317
0.16280 0.39760
0.16066 0.42943
0.15780 0.48446
0.15227 0.52218
0.15284 0.55369
0.14771 0.59234
0.14278 0.63074
0.14245 0.65554
0.14431 0.68002
0.14919 0.70556
0.16320 0.72214
0.18490 0.73225
0.21498 0.74124
0.24472 0.74662
0.29363 0.75235
0.34200 0.75694
0.40632 0.76170
0.46993 0.77670
0.52010 0.77524
0.57750 0.79391
0.63250 0.79459
0.67443 0.80520
0.71158 0.80545
0.74274 0.80411
0.76709 0.79883
0.78966 0.78699
0.80971 0.77499
0.82263 0.75616
0.83600 0.73167
0.84531 0.70633
0.85519 0.68032
0.86014 0.65340
0.86251 0.62049
0.86114 0.58915
0.85783 0.56812
0.85614 0.53515
0.85058 0.52463
0.85959 0.49259
0.83574 0.47709
