0.77719 0.14915
0.77114 0.15824
0.76322 0.16986
0.75403 0.18440
0.74317 0.20218
0.73078 0.22390
0.71704 0.24948
0.70222 0.27876
0.68683 0.31118
0.67144 0.34550
0.65637 0.38114
0.64150 0.41691
0.62761 0.45194
0.61437 0.48554
0.60070 0.51963
0.58645 0.55270
0.57022 0.58537
0.55380 0.61783
0.53447 0.64882
0.51499 0.67875
0.49350 0.70528
0.47029 0.72673
0.45056 0.74164
0.42907 0.75010
0.41180 0.74650
0.39847 0.73737
0.38696 0.71993
0.37621 0.69913
0.37099 0.67098
0.36734 0.64527
0.37119 0.61537
0.36519 0.58610
0.36706 0.55755
0.37236 0.53053
0.37215 0.50640
0.37078 0.47698
0.37637 0.44833
0.37615 0.41618
0.37814 0.38820
0.38184 0.35766
0.38352 0.32628
0.38762 0.29737
0.38522 0.26719
0.38362 0.24062
0.37776 0.21536
0.36910 0.19318
0.35690 0.17479
0.34167 0.16009
0.32257 0.14999
0.30080 0.14409
0.27689 0.14310
0.25244 0.14749
0.22862 0.15656
0.20601 0.17092
0.18603 0.19022
0.16926 0.21388
0.15582 0.24151
0.14571 0.27311
0.13828 0.30741
0.13320 0.34443
0.13046 0.38454
0.12839 0.42597
0.12781 0.46713
0.12815 0.51031
0.12926 0.55145
0.13193 0.59082
0.13546 0.62881
0.14063 0.66437
0.14807 0.69631
0.15798 0.72537
0.17084 0.75159
0.18747 0.77434
0.20822 0.79382
0.23362 0.81044
0.26346 0.82411
0.29927 0.83518
0.33962 0.84372
0.38521 0.85000
0.43385 0.85503
0.48313 0.85688
0.53317 0.85859
0.58173 0.85719
0.62675 0.85490
0.66805 0.85005
0.70507 0.84319
0.73758 0.83393
0.76599 0.82184
0.79044 0.80710
0.81087 0.78904
0.82811 0.76762
0.84214 0.74331
0.85364 0.71653
0.86249 0.68793
0.86918 0.65800
0.87389 0.62835
0.87704 0.60079
0.87919 0.57387
0.87992 0.55171
0.88171 0.52925
0.87785 0.51107
