0.83360 0.15766
0.82879 0.16889
0.82290 0.18160
0.81589 0.19580
0.80770 0.21144
0.79830 0.22843
0.78770 0.24664
0.77596 0.26593
0.76316 0.28619
0.74943 0.30737
0.73489 0.32948
0.71966 0.35254
0.70387 0.37655
0.68761 0.40141
0.67095 0.42690
0.65396 0.45260
0.63662 0.47802
0.61896 0.50257
0.60082 0.52565
0.58215 0.54672
0.56278 0.56520
0.54265 0.58048
0.52204 0.59195
0.50101 0.59901
0.48035 0.60086
0.46075 0.59747
0.44285 0.58866
0.42730 0.57497
0.41487 0.55678
0.40563 0.53528
0.39986 0.51090
0.39661 0.48453
0.39633 0.45672
0.39832 0.42796
0.40178 0.39869
0.40626 0.36906
0.41128 0.33968
0.41577 0.31088
0.41914 0.28323
0.42055 0.25700
0.41916 0.23257
0.41435 0.21029
0.40542 0.19041
0.39213 0.17326
0.37438 0.15913
0.35252 0.14837
0.32733 0.14131
0.29999 0.13820
0.27191 0.13918
0.24457 0.14426
0.21923 0.15336
0.19679 0.16633
0.17775 0.18303
0.16217 0.20339
0.14987 0.22736
0.14051 0.25490
0.13364 0.28589
0.12885 0.32008
0.12573 0.35701
0.12394 0.39610
0.12320 0.43661
0.12329 0.47780
0.12410 0.51894
0.12560 0.55941
0.12785 0.59862
0.13103 0.63604
0.13537 0.67118
0.14117 0.70358
0.14876 0.73285
0.15852 0.75871
0.17079 0.78103
0.18594 0.79982
0.20430 0.81526
0.22614 0.82762
0.25165 0.83728
0.28086 0.84466
0.31365 0.85018
0.34968 0.85425
0.38843 0.85724
0.42925 0.85940
0.47139 0.86086
0.51406 0.86160
0.55650 0.86150
0.59800 0.86028
0.63788 0.85762
0.67555 0.85318
0.71049 0.84663
0.74230 0.83771
0.77068 0.82625
0.79549 0.81223
0.81674 0.79573
0.83456 0.77702
0.84920 0.75648
0.86095 0.73463
0.87021 0.71208
0.87734 0.68942
0.88273 0.66719
0.88671 0.64584
0.88959 0.62557
0.89144 0.60655
