0.27951 0.41453
0.92518 0.12952
0.12417 0.34982
0.62582 0.83391
0.69485 0.15006
0.78112 0.36661
0.93678 0.14539
0.85117 0.11952
0.81759 0.39418
0.90400 0.15166
0.90256 0.52630
0.29126 0.85197
0.35028 0.85406
0.74119 0.13720
0.71418 0.85271
0.74472 0.93557
0.06827 0.91334
0.61865 0.98554
0.24083 0.54975
0.89657 0.66520
0.89065 0.64023
0.15840 0.52791
0.92585 0.46194
0.19984 0.96464
0.30341 0.15215
0.65596 0.34091
0.59446 0.24665
0.12094 0.60697
0.22095 0.30367
0.19719 0.68459
0.90470 0.54314
0.21039 0.46364
0.39196 0.39954
0.94748 0.45848
0.77284 0.90487
0.31688 0.68084
0.88306 0.65139
0.35535 0.07489
0.10970 0.51471
0.27550 0.56627
0.00612 0.39461
0.97891 0.92359
0.11530 0.51656
0.56960 0.88377
0.29474 0.66063
0.26517 0.40707
0.19664 0.39117
0.79141 0.20017
0.78080 0.56072
0.89096 0.36313
0.29729 0.18029
0.20740 0.90574
0.87361 0.07861
0.20833 0.05917
0.05684 0.52031
0.37274 0.53879
0.60240 0.29223
0.92868 0.84229
0.75505 0.38506
0.53250 0.08483
0.84706 0.74900
0.42637 0.95991
0.43731 0.15727
0.49787 0.99195
0.45247 0.70438
0.94625 0.02744
0.96704 0.14894
0.79204 0.74673
0.79872 0.20007
0.55904 0.11273
0.00550 0.97334
0.12283 0.98887
0.48224 0.50607
0.92426 0.43164
0.08035 0.23481
0.65856 0.30732
0.25242 0.27982
0.79239 0.20430
0.97204 0.84691
0.15831 0.05771
0.24363 0.90612
0.70662 0.30910
0.62050 0.91607
0.73966 0.76757
0.84427 0.87320
0.54860 0.98904
0.63457 0.53447
0.95431 0.95544
0.25268 0.71276
0.41393 0.01504
0.27276 0.01482
0.88624 0.47937
0.88378 0.98658
0.79975 0.39096
0.45618 0.06919
0.18693 0.85195
0.31100 0.03682
0.24055 0.89738
0.97340 0.18519
0.31900 0.31144
