0.76685 0.16043
0.76076 0.17176
0.75108 0.18645
0.74076 0.20430
0.72836 0.22465
0.71452 0.24906
0.69970 0.27642
0.68409 0.30683
0.66843 0.33993
0.65326 0.37404
0.63850 0.41025
0.62297 0.44727
0.60890 0.48428
0.59541 0.52017
0.58015 0.56025
0.56373 0.59941
0.54379 0.63844
0.52562 0.67697
0.50366 0.71194
0.48422 0.74484
0.46318 0.77211
0.44075 0.79251
0.42541 0.80545
0.40644 0.81273
0.39331 0.80550
0.38462 0.79510
0.37623 0.77568
0.36602 0.75448
0.36300 0.72227
0.36036 0.69608
0.37120 0.66177
0.35918 0.62827
0.36272 0.59583
0.37360 0.56689
0.36985 0.54596
0.36131 0.51252
0.37035 0.48248
0.36247 0.44424
0.36026 0.41965
0.36353 0.38884
0.36218 0.35550
0.37128 0.32870
0.36383 0.29487
0.36462 0.26828
0.35830 0.24003
0.35071 0.21485
0.33992 0.19422
0.32785 0.17693
0.31094 0.16518
0.29197 0.15678
0.27058 0.15342
0.24935 0.15614
0.22915 0.16245
0.20895 0.17467
0.19117 0.19224
0.17635 0.21402
0.16429 0.23959
0.15529 0.27002
0.14798 0.30187
0.14238 0.33632
0.13982 0.37593
0.13556 0.41608
0.13330 0.45296
0.13156 0.49674
0.12980 0.53514
0.13058 0.57102
0.13079 0.60762
0.13237 0.64239
0.13686 0.67147
0.14407 0.69825
0.15478 0.72303
0.17129 0.74319
0.19401 0.75947
0.22388 0.77344
0.25891 0.78461
0.30473 0.79435
0.35491 0.80247
0.41295 0.80959
0.47181 0.81888
0.52554 0.82225
0.57869 0.83053
0.62730 0.83224
0.66806 0.83527
0.70361 0.83367
0.73409 0.82969
0.75982 0.82246
0.78255 0.81108
0.80237 0.79699
0.81829 0.77838
0.83243 0.75560
0.84373 0.73016
0.85360 0.70264
0.86072 0.67368
0.86592 0.64261
0.86899 0.61231
0.87057 0.58619
0.87184 0.55779
0.87105 0.53856
0.87482 0.51349
0.86511 0.49587
